asset_type,substation_1,substation_2,x1,y1,x2,y2,status,specified_length_km,commissioning_year,ac_dc,underground,voltage,p_nom_max,investment_id,project_id,remarks,url,description
line,Meeden (NL),Diele (DE),6.949998,53.123961,7.311467,53.125957,under_construction,27.0,2021,AC,False,380.0,,1246,245,"capacity increase of 300MW, but base capacity not specified",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/245,Increase of the interconnection capacity between The Netherlands and Germany by adding one new phase shifting transformer and apply dynamic line rating on the existing 380 kV double circuit tie line between Meeden and Diele.
line,Lovedean (GB),Barnabos (FR),-1.04003,50.917135,1.012681,49.657827,in_permitting,240.0,2023,DC,True,320.0,2000.0,1381,247,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/247,"AQUIND Interconnector is a proposed High Voltage Direct Current (HVDC) subsea and underground electric power transmission link between Great Britain (Lovedean substation, Hampshire) and France (Barnabos substation, Seine-Maritime) with a net transmission capacity of 2,000 MW. The Interconnector is designed as two parallel monopole 1000 MW circuits employing Voltage Source Converter technology."
line,Castasegna (CH),Mese (IT),9.515258,46.335663,9.377152,46.305235,in_permitting,14.0,2024,AC,True,220.0,,1384,250,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/250,"The planned Transmission project is a merchant line on the swiss-italian border between Castasegna (CH) and Mese (IT). The planned Cable connection in 220 kV AC has a length of around 14 km, 13.5 of witch in Italy. In connection with the realisation of the project a Rationalisation of the 380 and 132 kV Grid in the region Mese (Provincia di Sondrio) is planned. The expected NTC increase is around 200 MW.The main Project elements are (merchant line): 220 kV Connection to the Swiss HVG in Castasegna; 220 kV Cable line of around 14 km between Castasegna and Mese; 220/380 kV Substation with PST 250 MVA in Mese. The Grid Rationalisation in the Region of Mese foresees the following actions: Displacement of 2 km of the 380 kV Line Soazza - Bulciago; Realisation of a new 380/132 kV Substation in Mese (Transformation 2 x 250 MVA); Displacement of 0.8 km of 132 kV Lines; Realisation of 2.6 km of 132 kV Cable connections; Demolition of 2.45 km of 380 kV line and 2.3 km of 132 kV lines."
line,Van Eyck (BE),Gramme (BE),5.774363,51.121208,5.286804,50.512385,planned_not_yet_permitting,90.0,2029,AC,False,,,1050,252,capacity increase not specified,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,"Upgrade of this double-circuit axis to HTLS conductors. Note that recently installed conductors along this axis anticipated the future HTLS upgrade, they don't have to be further upgraded."
line,Massenhoven (BE),Van Eyck (BE),4.630408,51.195924,5.774363,51.121208,in_permitting,90.0,2024,AC,False,,,1456,252,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,Installation of a second circuit (in HTLS) and upgrade of existing circuit to HTLS
line,Gramme (BE),Courcelles (BE),5.286804,50.512385,4.347592,50.494687,planned_not_yet_permitting,60.0,2033,AC,False,,,1515,252,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,Upgrade of this double-circuit axis to HTLS conductors
line,Bruegel (BE),Courcelles (BE),4.231698,50.881294,4.347592,50.494687,planned_not_yet_permitting,47.0,2035,AC,False,,,1516,252,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,Upgrade of this double-circuit axis to HTLS conductors
line,Mercator (BE),Bruegel (BE),4.247115,51.153988,4.231698,50.881294,planned_not_yet_permitting,16.0,2025,AC,False,,,1517,252,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,Upgrade of this double-circuit axis to HTLS conductors
line,Mercator (BE),Massenhoven (BE),4.247115,51.153988,4.630408,51.195924,planned_not_yet_permitting,36.0,2030,AC,False,,,1676,252,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/252,Upgrade of this double-circuit axis to HTLS conductors
line,Creys (FR),Saint Vulbas (FR),,,,,under_consideration,21.0,2031,AC,False,400.0,,1224,253,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/253,Uprate of the double circuit 400-kV line Creys - Saint Vulbas with HTLS
line,Osterath (DE),Philippsburg (DE),6.6257,51.2602,8.438855,49.251884,in_permitting,340.0,2024,DC,False,380.0,2000.0,660,254,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/254,New HVDC-lines from Osterath to Philippsburg to integrate new wind generation especially from North Sea towards Central-South Germany for consumption and storage.
line,Brunsbüttel (DE),Klixbüll (DE),9.202224,53.896637,8.86831,54.79494,under_construction,125.0,2022,AC,False,380.0,500.0,667,258,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/258,About 135 km new 380-kV-lines and around 10 new transformers for integration of onshore Wind in Schleswig-Holstein and increase of NTC between DE and DK
line,Józsa (HU),Oradea (RO),21.601137,47.566535,21.947653,47.021773,under_consideration,120.0,2030,AC,False,400.0,,1205,259,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/259,New 120 km single circuit 400 kV OHL between Hungary and Romania (90 km on Hungarian and 30 km on Romanian side) in order to reach the market based target capacity resulted from the TYNDP 2016 Common Planning Studies based in V4 and TYNDP 2018 IoSN in DG2040 and GCA2040. Internal investments in Romania associated to the project are also included.
line,,,,,,,under_consideration,0.0,2030,DC,True,,2000.0,1255,260,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/260,Multi-purpose interconnector between GB and NL also connecting GB and NL windfarms.
substation,Rüthi (CH),,9.556022,47.302744,,,under_consideration,,2035,AC,,380.0,,1258,263,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/263,"Integration of the new 380 kV tie-line Rüthi (CH) - Meiningen (AT) through optimisations between Rüthi and Mettlen, Rüthi and Bonaduz and the construction of a new 380 kV substation and a new 380/220 kV transformer in Rüthi."
line,Rüthi (CH),Mettlen (CH),9.556022,47.302744,8.3375,47.115278,under_consideration,1.0,2035,AC,False,380.0,,1258,263,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/263,"Integration of the new 380 kV tie-line Rüthi (CH) - Meiningen (AT) through optimisations between Rüthi and Mettlen, Rüthi and Bonaduz and the construction of a new 380 kV substation and a new 380/220 kV transformer in Rüthi."
line,Rüthi (CH),Bonaduz (CH),9.556022,47.302744,9.378935,46.811369,under_consideration,1.0,2035,AC,False,380.0,,1258,263,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/263,"Integration of the new 380 kV tie-line Rüthi (CH) - Meiningen (AT) through optimisations between Rüthi and Mettlen, Rüthi and Bonaduz and the construction of a new 380 kV substation and a new 380/220 kV transformer in Rüthi."
line,Rüthi (CH),Border area DE,9.556022,47.302744,9.823886,47.578679,under_consideration,,2035,AC,False,380.0,,1583,263,"border aread DE is not further specified, coordinates based on TYNDP website map",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/263,Voltage increase of all existing lines to 380 kV (without an increase of the line cross-section) and 2 new 380/22'0 kV transformers in Bürs
line,Rüthi (CH),Bürs (AT),9.556022,47.302744,9.810812,47.142892,under_consideration,,2035,AC,False,380.0,,1583,263,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/263,Voltage increase of all existing lines to 380 kV (without an increase of the line cross-section) and 2 new 380/22'0 kV transformers in Bürs
line,Beznau (CH),Mettlen (CH),8.232178,47.556163,8.3375,47.115278,in_permitting,64.0,2029,AC,False,380.0,,1259,264,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/264,"Optimization of the existing route by voltage conversion to 380 kV, partial reinforcement."
line,Pradella (CH),La Punt (CH),10.3322,46.805088,9.925693,46.579296,under_construction,49.0,2022,AC,False,380.0,,1284,264,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/264,Reinforcement of the existing route
line,Bassecourt (CH),Mühleberg (CH),7.258334,47.33785,7.281545,46.97259,in_permitting,45.4,2027,AC,False,380.0,,1287,264,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/264,Reinforcement of the existing route by voltage conversion to 380 kV including a new 380/220 kV transformer in Mühleberg.
line,Mettlen (CH),Ulrichen (CH),8.3375,47.115278,8.3,46.5,in_permitting,87.1,2035,AC,False,380.0,,1288,264,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/264,Reinforcement of the existing 220 kV line to 380 kV
line,Magadino (CH),Ulrichen (CH),8.912157,46.162158,8.3,46.5,planned_not_yet_permitting,,2035,AC,False,220.0,,1290,265,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/265,Replacement and extension of the lines in Western part of canton Tessin.  The details are given in the link that is included in the project sheet:  https://www.swissgrid.ch/content/swissgrid/en/home/projects/project-overview/allacqua-magadino.html
line,Magadino (CH),,8.912157,46.162158,,,planned_not_yet_permitting,,2035,AC,False,380.0,,1721,265,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/265,Connection of the Avegno - Gorduno line to the Magadino substation and new 380/220 kV transformer in Magadino
line,Chippis (CH),Lavorgo (CH),7.558014,46.287096,8.837695,46.441361,in_permitting,124.0,2029,AC,False,380.0,,1286,266,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/266,Reinforcement by construction of a new 380 kV route including a new 380/220 kV transformer in Mörel
line,Bickigen (CH),Chippis (CH),7.648871,47.094234,7.558014,46.287096,in_permitting,106.6,2027,AC,False,380.0,,1733,266,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/266,Bickigen - Chippis: Optimisation of the existing route by voltage conversion to 380 kV
line,Chamoson (CH),Chippis (CH),7.249694,46.185506,7.558014,46.287096,under_construction,30.0,2022,AC,False,380.0,,1734,266,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/266,Chamoson - Chippis: Reinforcement by new construction of a 380 kV route New 380/220 kV transformer in Chippis
line,Hurva (SE),Guestrow (DE),13.60293,55.83245,12.18694,53.81613,under_consideration,300.0,2030,DC,True,,1400.0,1262,267,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/267,Possible second HVDC cable interconnector between southern Sweden (Bidding area SE4) and Germany (50Hertz). This project candidate is driven by market based target capacities found in the Common Planning Studies by Regional Group Baltic Sea.
line,Aragon region (ES),Marsillon (FR),-1.671123,41.952398,-0.595506,43.38597,planned_not_yet_permitting,230.0,2030,DC,False,,,1211,270,"Aragon region not further specified, coordinates based on TYNDP website map",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/270,New axis Aragon region -Marsillon
line,Ejea de los Caballeros (ES),Aragon region (ES),-1.14818,42.10892,-1.671123,41.952398,planned_not_yet_permitting,110.0,2030,AC,False,400.0,,1212,270,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/270,New AC line (double circuit 400kV) between Ejea and Aragon region where the converter station is located
substation,Ejea de los Caballeros (ES),,-1.14818,42.10892,,,planned_not_yet_permitting,,2030,AC,False,400.0,,1214,270,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/270,New 400kV Ejea de los Caballeros subestation and connection to the lines La Serna-Magallon and Magallon Peñalba
substation,Aragon region (ES),,-1.671123,41.952398,,,planned_not_yet_permitting,,2030,AC,False,400.0,,1215,270,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/270,New 400 kV Aragon region subestation and connection to existing network and future cross border project
line,Pamplona area (ES),Cantegrit (FR),-1.645402,42.818157,-0.88732,44.01341,planned_not_yet_permitting,225.0,2029,DC,False,,2000.0,1206,276,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/276,HVDC Pamplona area(Spain) -Cantegrit (France)
line,Cantegrit (FR),Saucats (FR),-0.88732,44.01341,-0.613885,44.614297,planned_not_yet_permitting,70.0,2029,AC,False,400.0,,1207,276,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/276,Upgrade of 2* 400 kV lines Cantegrit-Saucats
line,Cantegrit (FR),Marsillon (FR),-0.88732,44.01341,-0.595506,43.38597,planned_not_yet_permitting,80.0,2029,AC,False,400.0,,1208,276,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/276,Upgrade of existing 2*225kV line Cantegrit-Marsillon to 1* 400kV
substation,Pamplona area (ES),,-1.645402,42.818157,,,planned_not_yet_permitting,,2029,AC,False,400.0,,1210,276,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/276,New substation Pamplona area 400 kV and connection to the 400 kV line Ichaso-Castejón/Muruarte?
line,Rejim Maatoug (TN) VSC HVDC - 400 kV AC +/- 500 kV DC – 2x 1GW,Montalto di Castro (IT) VSC HVDC - 400 kV AC +/- 500 kV DC – 2x 1GW,,,,,under_consideration,1270.0,2026,DC,True,500.0,,1378,283,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/283,"TuNur DC consists in a +/- 500 kV DC overhead line in Tunisia from the CSP plant to the shoring point, submarine cables from the Tunisian Northern coast to Montalto di Castro in Italy and VSC HVDC converter stations at both terminal points."
line,Montalto di Castro (IT) VSC HVDC - 400 kV AC +/- 500 kV DC – 2x 1GW,Montalto di Castro (IT) Terna station 400 kV AC,,,,,under_consideration,2.0,2026,AC,False,400.0,,1430,283,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/283,400 kV AC underground cables from the HVDC converter in Montalto to Terna’s 400 kV station in Montalto. CAPEX includes 2 circuit breaker bays within Terna’s station.
line,Tobrouk (Libya),"Linoperamata (Greece, Crete)",,,,,planned_not_yet_permitting,370.0,2025,DC,True,,,1619,284,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/284,2000 MW subsea interconnector associated to a 150 MW solar power plant.
line,Kingsnorth (UK),Warande (FR),0.598579,51.418464,2.160477,50.949219,planned_not_yet_permitting,156.0,2022,DC,True,525.0,1500.0,1383,285,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/285,"UK-France, 1.5GW HVDC Interconnector"
line,Great Island (IE),Pembroke (UK),-6.991805,52.281693,-4.990253,51.682371,planned_not_yet_permitting,195.0,2023,DC,True,,500.0,1385,286,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/286,A subsea HVDC interconnector between Wales and Ireland. See also https://www.greenlink.ie/
line,Lavrio,Levitha,,,,,under_consideration,245.0,2024,DC,True,,,1431,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,New DC link (2 converter SS + 245 km DC subm. cable) to connect 582MW of offshore WF generation to the mainland (Area of Athens and Crete Island)
line,Levitha,Atherinolakkos Crete,,,,,under_consideration,250.0,2026,DC,True,,,1432,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,Interconnection of the Crete Island to the Greek Mainland via Levitha converter station.
line,Levitha,Syrna,,,,,under_consideration,81.0,2025,AC,True,,,1433,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,Connection Wind Farms with AC Substations at Levitha and Syrna
line,Kinaros,Levitha,,,,,under_consideration,14.0,2024,AC,True,,,1434,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,AC Submarine cable to connect Kinaros substation to the AC side of Levitha  Substation
line,Kandeliousa,Syrna,,,,,under_consideration,34.0,2025,AC,True,,,1435,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,HVAC Submarine cable to connect Kandeliousa  OffsHore Wind Farm HV substation to Syrna HV Subsation
line,Kandeliousa,Pergousa,,,,,under_consideration,14.0,2025,AC,True,,,1436,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,HVAC Submarine cable connect Kandeliousa offshore Wind Farm HV substation to Pergousa HV Substation
line,Levitha,Kos - Rhodes,,,,,under_consideration,170.0,2026,AC,True,,,1704,293,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/293,HVAC Submarine cable connecting Levitha offshore Wind Farm HV substation to Dodecanese (Kos & Rhodes HV Substation)
line,Hernani (ES),Cordemais (FR),-1.968715,43.259873,-1.870079,47.286315,under_consideration,665.0,2026,DC,True,600.0,1800.0,1437,296,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/296,"Interconnection project between South-West England (United Kingdom), Cordemais (France) and Basque Country (Spain) in a multiterminal VSC HVDC bipole configuration of +/- 500-600 kV with 3 inputs/outputs of 1800 MW each, and a mostly subsea route from Spain to Great Britain along the French coast of about 1330 km in total."
line,Cordemais (FR),Langage (UK),-1.870079,47.286315,-4.017783,50.385351,under_consideration,665.0,2026,DC,True,600.0,1800.0,1437,296,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/296,"Interconnection project between South-West England (United Kingdom), Cordemais (France) and Basque Country (Spain) in a multiterminal VSC HVDC bipole configuration of +/- 500-600 kV with 3 inputs/outputs of 1800 MW each, and a mostly subsea route from Spain to Great Britain along the French coast of about 1330 km in total."
line,Zandvliet (BE),Lillo (BE),4.247941,51.369788,4.307132,51.301299,under_construction,17.0,2020,AC,False,380.0,,445,297,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/297,"The second phase of the BRABO project consists of the construction of a new double circuit 380kV overhead line from Zandvliet via Lillo to Liefkenshoek where the new line will be the temporarily connected to the existing 380kV line Doel-Mercator.This new line will be constructed making use of the corridor of the existing 150kV overhead line Zandvliet-Oorderen-Lillo, which will be undergrounded."
line,Lillo (BE),Liefkenshoek (BE),4.307132,51.301299,4.291507,51.292184,under_construction,1.0,2020,AC,False,380.0,,445,297,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/297,"The second phase of the BRABO project consists of the construction of a new double circuit 380kV overhead line from Zandvliet via Lillo to Liefkenshoek where the new line will be the temporarily connected to the existing 380kV line Doel-Mercator.This new line will be constructed making use of the corridor of the existing 150kV overhead line Zandvliet-Oorderen-Lillo, which will be undergrounded."
line,Liefkenshoek (BE),Kallo (BE),4.291507,51.292184,4.288936,51.253364,in_permitting,4.0,2025,AC,False,380.0,,604,297,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/297,"The existing 150kV overhead will be upgraded to a single 380kV overhead line between the site Liefkenshoek and the substation Mercator. To facilitate this upgrade, the adjacent 150kV grid will be adapted."
line,Kallo (BE),Mercator (BE),4.288936,51.253364,4.247115,51.153988,in_permitting,15.0,2025,AC,False,380.0,,604,297,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/297,"The existing 150kV overhead will be upgraded to a single 380kV overhead line between the site Liefkenshoek and the substation Mercator. To facilitate this upgrade, the adjacent 150kV grid will be adapted."
substation,Lillo (BE),,4.307132,51.301299,,,under_construction,,2019,AC,False,380.0,,605,297,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/297,"This concerns the construction of the 380kV substation Lillo, including a 380/150 kV transformer, as part of the second phase of the BRABO-project."
line,Codrongianos (IT),Lucciana (FR),8.712664,40.652716,9.450138,42.528592,in_permitting,100.0,2024,DC,True,200.0,400.0,1458,299,"project consists partly of OHL and subsea cables, which is not accurately reflected here. Subsea cable length probably overestimated.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/299,"New HVDC triterminal link between Italy mainland, Corsica and Sardinia replacing existing link SACOI2. See also https://en.wikipedia.org/wiki/HVDC_Italy%E2%80%93Corsica%E2%80%93Sardinia"
line,Lucciana (FR),Suvereto (IT),9.450138,42.528592,10.694144,43.053751,in_permitting,50.0,2024,DC,False,200.0,400.0,1458,299,"project consists partly of OHL and subsea cables, which is not accurately reflected here. Subsea cable length probably overestimated.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/299,"New HVDC triterminal link between Italy mainland, Corsica and Sardinia replacing existing link SACOI2. See also https://en.wikipedia.org/wiki/HVDC_Italy%E2%80%93Corsica%E2%80%93Sardinia"
line,Grain West (UK),Fedderwarden (DE),0.715578,51.445191,8.063391,53.55594,in_permitting,700.0,2024,DC,True,,1400.0,1628,309,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/309,1.4GW HVDC Interconnector between UK and Germany
line,St. Peter (AT),Tauern (AT),13.081668,48.256517,12.739781,47.277614,under_construction,128.0,2025,AC,False,380.0,,1472,312,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/312,new 380-kV-Line
line,Altheim (DE),St. Peter (AT),12.22041,48.585581,13.081668,48.256517,in_permitting,90.0,2024,AC,False,380.0,,1473,313,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/313,"New 380kV double circuit OHL Isar/Altheim/Ottenhofen - St. Peter including new 380kV switchgears Altheim, Pirach, Simbach and St. Peter."
line,Cirkovce (SI),Pince (SI),15.732639,46.398674,16.523254,46.525583,under_construction,80.0,2021,AC,False,400.0,,1558,320,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/320,"New double circuit 400kV overhead line in Slovenia (section Cirkovce-Pince) and a new 400 kV substation Cirkovce (SI). The new OHL will be connected to one circuit of the existing double circuit 400kV OHL Heviz(HU)-Zerjavinec(HR), creating two new cross-border lines: Heviz(HU)-Cirkovce(SI) and Cirkovce (SI)-Zerjavinec (HR)."
line,Wullenstetten (DE),Neuravensburg (DE),10.068587,48.316836,9.759156,47.638245,in_permitting,85.0,2025,AC,False,380.0,,1476,322,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/322,"Between point Wullenstetten and point border area (DE-AT) an upgrade of an existing 380-kV-line is necessary (grid enhancement). Thereby, a significantly higher transmission capacity is realized. Between switching point Neuravensburg and Austrian National border (AT) a new line with a significantly higher transmission capacity will be constructed in an existing corridor (grid enhancement)."
line,Neuravensburg (DE),Austrian National border (AT),9.759156,47.638245,9.782586,47.588408,in_permitting,10.0,2025,AC,False,380.0,,1476,322,"Found no substations in Neuravensburg, simply took coordinates.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/322,"Between point Wullenstetten and point border area (DE-AT) an upgrade of an existing 380-kV-line is necessary (grid enhancement). Thereby, a significantly higher transmission capacity is realized. Between switching point Neuravensburg and Austrian National border (AT) a new line with a significantly higher transmission capacity will be constructed in an existing corridor (grid enhancement)."
line,Dekani (IT),Zaule (IT),13.798572,45.553035,13.818485,45.617894,in_permitting,11.0,2025,AC,True,110.0,150.0,1478,323,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/323,"The Zaule (IT) - Dekani (SI) interconnection is a third party cross-border electrical line promoted by Adria Link Srl, E3 d.o.o. and HSE d.o.o..  The project concerns an underground cable 110kV a.c. merchant line, 150 MW from Zaule (IT) substation to Dekani substation, including a 110/135 kV Phase Shifter Transformer."
line,Redipuglia (IT),Vrtojba (SI),13.47176,45.852391,13.645423,45.915409,in_permitting,22.5,2023,AC,True,110.0,150.0,1482,324,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/324,"The Redipuglia (IT) - Vrtojba (SI) interconnection is a third party cross-border electrical line promoted by Adria Link Srl, E3 d.o.o. and HSE d.o.o..  The project concerns an underground cable 110kV a.c. merchant line, 150 MW from Redipuglia (IT) substation to Vrtojba (SI) substation, including a 110/135 kV Phase Shifter Transformer."
line,Obersielach (AT),Podlog (SI),14.681708,46.668699,15.129407,46.276273,under_consideration,70.0,2034,AC,False,380.0,,1483,325,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/325,upgrade from 220 kV to 380 kV
substation,Aach (DE),,6.590884,49.789617,,,planned_not_yet_permitting,,2025,AC,False,400.0,,1620,328,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/328,New 400/220-kV-substation
substation,Bofferdange (LU),,6.140853,49.688695,,,planned_not_yet_permitting,,2025,AC,False,400.0,,1629,328,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/328,New 400/220/110 kV substation including transformer 400/220 kV to be commissioned in Bofferdange (LU)
line,Aach (DE),Bofferdange (LU),6.590884,49.789617,6.140853,49.688695,planned_not_yet_permitting,40.0,2026,AC,False,400.0,,1630,328,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/328,New AC Overhead Line between Germany and Luxembourg
line,[TBD] Stevin (BE),Courcelles (BE),,,4.347592,50.494687,planned_not_yet_permitting,90.0,2028,AC,False,,6000.0,1518,329,First substation not determined yet.,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/329,Realisation of a new AC corridor up to 6 GW capacity
line,Otrokovice (CZ),Ladce (SK),17.559199,49.216974,18.287416,49.038186,under_consideration,78.0,2035,AC,False,400.0,,1498,330,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/330,This investment consists of single circuit 400 kV OHL Otrokovice (CZ) - Ladce (SK).
substation,Ladce (SK),,18.287416,49.038186,,,planned_not_yet_permitting,,2027,AC,False,400.0,,1499,330,,https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/330,"This investment consists of extension the new 400 kV substation Ladce, in order to loop 400 kV cross-border OHL from Ladce (SK) to Otrokovice (CZ). The new 400 kV substation Ladce will replace existing 220 kV substation Považská Bystrica and will therefore increase security of supply in this particular region. After commissioning this new 400 kV substation it will be possible to commission new 400 kV cross-border OHL from Ladce (SK) to Otrokovice (CZ)."
substation,North Sea Wind Power Hub,,3.590555,55.343106,,,under_consideration,,2035,AC,False,,,1504,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,"Artificial island central in the North Sea (best location for the first hub is under investigation) with a 'copper plate' type electrical installation suitable to connect 12GW of HVDC systems to shore and up to 12GW of nearby offshore wind. The artificial island is large enough to host all equipment HVDC converters and O&M facilities. Reduction of the total system cost is essential to facilitate large scale offshore wind and interconnection capacity deployment and all options in design, installation and operation should be considered to further reduce cost, including the use of a power hub as an island.  Realising a power hub as an island located centrally in the North Sea has been assessed to be technically feasible, based on - amongst others - bathymetry, extreme wind speed and hydraulic conditions (wave heights, surge levels, etc.) and geotechnical data. See also https://northseawindpowerhub.eu/"
line,Endrup (DK),North Sea Wind Power Hub,8.70631,55.53087,3.590555,55.343106,under_consideration,328.0,2035,DC,True,525.0,2000.0,1505,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,HVDC connector including substations interfacing the Power Link Island and the Western Danish power system.
line,Maasvlakte (NL),North Sea Wind Power Hub,4.022467,51.95608,3.590555,55.343106,under_consideration,360.0,2035,DC,True,525.0,2000.0,1506,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,One of two HVDC connectors including substations interfacing the Power Link Island and the Dutch power system.
line,Eemshaven (NL),North Sea Wind Power Hub,6.862614,53.436121,3.590555,55.343106,under_consideration,290.0,2035,DC,True,525.0,2000.0,1507,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,One of two HVDC connectors including substations interfacing the Power Link Island and the Dutch power system.
line,Brunsbüttel (DE),North Sea Wind Power Hub,9.202224,53.896637,3.590555,55.343106,under_consideration,390.0,2035,DC,True,525.0,2000.0,1508,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,One of three HVDC connectors including substations interfacing the Power Link Island and the German power system.
line,German substation located in the area of Oldenburg (DE),North Sea Wind Power Hub,8.403015,53.237236,3.590555,55.343106,under_consideration,400.0,2035,DC,True,525.0,2000.0,1509,335,"Location of North Sea Wind Power Hub not final, based on TYNDP website map.",https://tyndp2020-project-platform.azurewebsites.net/projectsheets/transmission/335,One of three HVDC connectors including substations interfacing the Power Link Island and the German power system.
